 Count  Overhead File                    Line Function
     1         1 …se\compiler\tfuncs.jl   176 math_tfunc(::Core.Compiler.Infere…
     1         0 …ler\inferencestate.jl   691 record_ssa_assign!(𝕃ᵢ::Core.Compi…
     1         0 …ractinterpretation.jl  1693 abstract_apply(interp::Core.Compi…
     1         0 …iler\ssair\domtree.jl   150 DFS!(D::Core.Compiler.DFSTree, bl…
     1         0 @Base\array.jl          1581 pop!
     1         1 …ler\ssair\irinterp.jl   432 ir_abstract_constant_propagation(…
     1         0 …ler\ssair\irinterp.jl   194 reprocess_instruction!(interp::Co…
     1         0 …\compiler\ssair\ir.jl  1359 process_node!(compact::Core.Compi…
     1         0 …\compiler\ssair\ir.jl  1572 process_node!(compact::Core.Compi…
     1         0 …\compiler\ssair\ir.jl  1176 process_phinode_values(old_values…
     1         1 …piler\ssair\passes.jl   362 (::Core.Compiler.var"#did_already…
     1         1 …ler\ssair\inlining.jl   200 cfg_inline_item!(ir::Core.Compile…
     1         0 …\compiler\optimize.jl  1374 inline_cost
     1         0 …se\compiler\tfuncs.jl  1033 getfield_nothrow(𝕃::Core.Compiler…
     1         1 @Base\reflection.jl      981 _fieldindex_nothrow(T::DataType, …
     2         0 @COCOA\src\COCOA.jl     2175 get_module_id(complex_id::Symbol,…
     2         0 …ptimizer_interface.jl   588 optimize!(model::JuMP.Model; igno…
     2         0 @JuMP\src\variables.jl   819 _moi_has_lower_bound(moi_backend:…
     2         0 …\universalfallback.jl   188 is_valid
     2         0 …ariables_container.jl   306 is_valid
     2         0 …lities\DoubleDicts.jl   183 getindex(d::MathOptInterface.Util…
     2         0 …lities\DoubleDicts.jl   190 getindex
     2         0 @Base\dict.jl            525 get
     2         2 @Base\channels.jl        628 iterate(c::Channel{Any}, state::N…
     2         1 @Base\condition.jl       127 wait(c::Base.GenericCondition{Ree…
     2         2 …HS\src\MOI_wrapper.jl  1756 add_constraint(model::HiGHS.Optim…
     2         0 …s\cachingoptimizer.jl  1050 set(model::MathOptInterface.Utili…
     2         0 …\universalfallback.jl   586 set(uf::MathOptInterface.Utilitie…
     2         0 …rc\Utilities\model.jl   431 set
     2         0 …s\src\ordered_dict.jl   337 setindex!
     2         0 …\universalfallback.jl   821 constraints
     2         0 @JuMP\src\JuMP.jl       1099 haskey
     2         0 @Base\dict.jl            279 ht_keyindex2_shorthash!(h::Dict{I…
     2         2 @Base\dict.jl            137 rehash!(h::Dict{Int64, Nothing}, …
     2         2 @Base\lock.jl            272 macro expansion
     2         0 @Base\array.jl          1450 resize!(a::Vector{MathOptInterfac…
     2         0 @Base\abstractset.jl     106 union!(s::Set{Int64}, itr::Vector…
     2         0 @Base\set.jl             137 push!
     2         0 …tics\src\interface.jl   210 operate(::typeof(*), ::Float64, :…
     2         0 @Base\abstractset.jl      57 union
     2         0 @Base\abstractset.jl      87 union!
     2         2 @Base\abstractset.jl     103 union!(s::Set{Int64}, itr::Set{In…
     2         0 @Base\lock.jl            202 unlockall
     2         2 @Base\Base.jl             82 swapproperty!
     2         0 @Base\lock.jl            203 unlockall
     2         0 …4\src\GLib\signals.jl   320 uv_prepare(src::Ptr{Nothing}, tim…
     2         2 @Base\libuv.jl           110 eventloop
     2         1 @Base\array.jl          1504 sizehint!(a::Vector{MathOptInterf…
     2         0 @COBREXA\src\solver.jl    58 substitute_jump(val::ConstraintTr…
     2         0 @JuMP\src\aff_expr.jl    330 GenericAffExpr
     2         0 @JuMP\src\aff_expr.jl    219 zero
     2         0 @Base\io.jl              803 unsafe_write
     2         0 …ging\ConsoleLogger.jl   133 handle_message(logger::Base.CoreL…
     2         0 @Base\stream.jl          577 displaysize_
     2         0 @Base\essentials.jl     1086 invoke_in_world
     2         0 @Base\essentials.jl     1089 #invoke_in_world#3
     2         2 @Base\stream.jl          603 displaysize(io::Base.TTY)
     2         0 …lities\DoubleDicts.jl   101 MathOptInterface.Utilities.Double…
     2         0 …ies\copy\index_map.jl    90 delete!
     2         0 …s\src\ordered_dict.jl   449 delete!
     2         0 …lities\CleverDicts.jl   180 setindex!(c::MathOptInterface.Uti…
     2         0 …uct_of_constraints.jl    74 constraints(model::MathOptInterfa…
     2         0 @Base\intfuncs.jl        849 dec(x::UInt64, pad::Int64, neg::B…
     2         0 @COCOA\src\COCOA.jl     1383 test_concordance_optimized(model:…
     2         2 …HS\src\MOI_wrapper.jl  3215 HiGHS.HighsCallbackDataIn(termina…
     2         0 …rc\Utilities\model.jl   573 delete(model::MathOptInterface.Ut…
     2         0 …uct_of_constraints.jl    36 _throw_if_cannot_delete
     2         0 …uct_of_constraints.jl    38 #127
     2         0 …s\cachingoptimizer.jl   375 optimize!(m::MathOptInterface.Uti…
     2         0 …s\cachingoptimizer.jl   279 _reverse_index_map(src::MathOptIn…
     2         0 …s\cachingoptimizer.jl   295 _reverse_dict(dest::MathOptInterf…
     2         0 …s\cachingoptimizer.jl   301 _reverse_dict(src::Dict{Int64, In…
     2         0 @COBREXA\src\solver.jl    95 constraint_jump!(model::JuMP.Mode…
     2         1 @Base\dict.jl             80 Dict
     2         0 @Base\dict.jl            248 ht_keyindex
     2         0 …rc\Utilities\model.jl   579 delete(model::MathOptInterface.Ut…
     2         2 …bjective_container.jl   337 delete(o::MathOptInterface.Utilit…
     2         0 …\universalfallback.jl   248 delete(uf::MathOptInterface.Utili…
     2         2 …4\src\GLib\signals.jl   253 g_siginterruptible(f::typeof(yiel…
     2         2 …s\src\ordered_dict.jl    22 OrderedCollections.OrderedDict{Ju…
     2         2 @Base\channels.jl        505 take_unbuffered(c::Channel{Any})
     2         2 …lities\CleverDicts.jl   315 map_values!(f::MathOptInterface.U…
     2         2 …uct_of_constraints.jl    18 _add_variable(model::MathOptInter…
     2         0 @Base\dict.jl            150 rehash!(h::Dict{Symbol, Float64},…
     2         0 @Base\task.jl            771 workqueue_for(tid::Int64)
     2         0 …s\src\ordered_dict.jl   175 rehash!(h::OrderedCollections.Ord…
     2         2 …HS\src\MOI_wrapper.jl  2220 optimize!(model::HiGHS.Optimizer)
     2         0 …s\cachingoptimizer.jl   914 get
     2         2 …s\cachingoptimizer.jl   850 _get_model_attribute(model::MathO…
     2         0 @JuMP\src\JuMP.jl       1062 unregister
     2         2 …lities\CleverDicts.jl   171 setindex!(c::MathOptInterface.Uti…
     2         0 …tor_of_constraints.jl    94 delete
     2         0 …ace\src\indextypes.jl   115 throw_if_not_valid(model::MathOpt…
     2         0 …tor_of_constraints.jl    87 is_valid
     2         0 …lities\CleverDicts.jl   148 haskey
     2         0 …s\src\ordered_dict.jl   400 haskey
     2         0 @Base\operators.jl       134 isequal
     2         0 …s\cachingoptimizer.jl   398 add_variable(m::MathOptInterface.…
     2         0 …\universalfallback.jl   931 add_variable
     2         0 …ers\DenseAxisArray.jl   404 getindex
     2         0 …ers\DenseAxisArray.jl   411 #getindex#26
     2         0 …ers\DenseAxisArray.jl   415 _getindex_inner
     2         0 …ers\DenseAxisArray.jl   384 to_index
     2         0 …ers\DenseAxisArray.jl   375 _getindex_recurse
     2         0 …ers\DenseAxisArray.jl    51 getindex
     2         2 …s\src\sparsevector.jl   710 getindex(A::SparseArrays.SparseMa…
     2         0 @COCOA\src\COCOA.jl     1636 streaming_correlation_filter(mode…
     2         0 @Base\special\log.jl     192 log_proc2
     2         0 @Base\operators.jl       596 *
     2         0 @Base\special\exp.jl     181 table_unpack
     2         0 @Base\special\log.jl     163 log_proc1
     2         2 @COCOA\src\COCOA.jl     1135 update_correlation_tracker!(track…
     2         0 @Base\float.jl           702 isnan
     2         0 …s\src\sparsematrix.jl  3513 setindex!(A::SparseArrays.SparseM…
     2         0 @Base\abstractarray.jl   754 checkindex
     2         2 …ebra\src\transpose.jl   125 transposeblock!(f::typeof(adjoint…
     2         0 …rc\analysis\sample.jl    86 sample_chain_achr(sample_c::Matri…
     2         0 …\src\ProgressMeter.jl   617 printover(io::Base.TTY, s::String…
     2         2 …ebra\src\transpose.jl   118 transposeblock!(f::typeof(adjoint…
     2         0 …s\src\sparsematrix.jl  3505 setindex!(A::SparseArrays.SparseM…
     2         2 @Base\essentials.jl      514 tail
     2         0 …s\src\sparsematrix.jl  3473 setindex!(A::SparseArrays.SparseM…
     2         0 @Base\array.jl          3077 getindex
     2         0 @Base\range.jl           938 _getindex
     2         0 @Base\array.jl           322 copyto!
     2         0 @COCOA\src\COCOA.jl     1589 streaming_correlation_filter(mode…
     2         0 @Base\bitarray.jl        119 _div64
     2         2 @Base\int.jl             527 >>
     2         0 …s\src\sparsematrix.jl  3448 setindex!(A::SparseArrays.SparseM…
     2         0 …e\multidimensional.jl  1538 fill!
     2         0 @Base\dict.jl            255 ht_keyindex
     2         2 @Base\abstractarray.jl   697 checkbounds
     2         0 @Base\combinatorics.jl   208 permute!(v::Vector{Int64}, p::Vec…
     2         0 @Base\dict.jl            177 rehash!(h::Dict{Tuple{Symbol, Sym…
     2         0 @Base\array.jl          1132 (::Base.var"#133#134"{Vector{Any}…
     2         0 …s\src\sparsevector.jl   346 sparsevec(I::Vector{Int64}, V::Ve…
     2         0 @Base\abstractarray.jl  1312 getindex(::Matrix{Float64}, ::Vec…
     2         0 …e\multidimensional.jl   929 _unsafe_getindex(::IndexLinear, :…
     2         0 …e\multidimensional.jl   973 _unsafe_setindex!(::IndexLinear, …
     2         0 …gebra\src\adjtrans.jl    91 dataids
     2         0 …s\cachingoptimizer.jl   786 set(m::MathOptInterface.Utilities…
     2         0 …tilities\functions.jl   224 map_indices
     2         0 @Base\channels.jl        509 take_unbuffered(c::Channel{Any})
     2         0 …\universalfallback.jl   551 set
     2         0 …rc\Utilities\model.jl   539 set
     2         2 @Base\tuple.jl             ? iterate
     2         0 …HS\src\MOI_wrapper.jl  2203 optimize!(model::HiGHS.Optimizer)
     2         2 …S\src\gen\libhighs.jl  1333 Highs_zeroAllClocks
     2         2 @Base\iterators.jl      1254 iterate
     2         0 …HS\src\MOI_wrapper.jl  1088 set(model::HiGHS.Optimizer, ::Mat…
     2         0 …idges\Variable\map.jl   424 has_bridges
     2         0 …alysis\variability.jl    70 constraints_variability(constrain…
     2         0 @Base\abstractdict.jl    288 mergewith!(combine::typeof(+), d1…
     2         0 @Base\lock.jl            271 macro expansion
     2         2 @Base\task.jl            152 current_task
     2         2 …4\src\GLib\signals.jl   261 g_yield(data::UInt64)
     2         2 …s\src\ordered_dict.jl   310 _setindex!(h::OrderedCollections.…
     2         0 …tk4\src\GLib\gtype.jl   392 run_delayed_finalizers()
     2         0 @Base\task.jl            813 enq_work(t::Task)
     2         1 @Base\namedtuple.jl      382 merge(a::@NamedTuple{}, itr::Base…
     2         2 @JuMP\src\nlp_expr.jl    500 flatten!(expr::JuMP.AffExpr)
     2         0 @Base\abstractarray.jl  1192 copymutable
     2         0 …aintTrees\src\tree.jl    79 setindex!(x::ConstraintTrees.Cons…
     2         0 …rc\constraint_tree.jl   159 collect_variables!(x::ConstraintT…
     2         0 …res\src\sorted_set.jl   362 intersect2(m1::DataStructures.Sor…
     2         2 …ractinterpretation.jl  2923 widenreturn(𝕃ᵢ::Core.Compiler.Con…
     2         1 @Base\array.jl           248 isassigned
     2         1 @Base\expr.jl             82 copy(c::Core.CodeInfo)
     2         0 …\compiler\ssair\ir.jl   117 compute_basic_blocks(stmts::Vecto…
     2         0 …sis\EscapeAnalysis.jl  1451 escape_builtin!(::typeof(setfield…
     2         0 …ractinterpretation.jl  1353 matching_cache_argtypes(𝕃::Core.C…
     2         2 …ataframe\dataframe.jl   209 DataFrames.DataFrame(columns::Vec…
     2         0 …\src\ProgressMeter.jl   252 _updateProgress!(p::ProgressMeter…
     2         0 …\src\ProgressMeter.jl   618 printover(io::Base.TTY, s::String…
     2         0 @Base\iobuffer.jl        522 unsafe_write(to::IOBuffer, p::Ptr…
     2         0 …HS\src\MOI_wrapper.jl   366 empty!(model::HiGHS.Optimizer)
     2         2 …S\src\gen\libhighs.jl   135 Highs_create
     2         2 @Base\array.jl             ? setindex!
     2         2 @Base\strings\io.jl      137 print_to_string(::String, ::Varar…
     2         1 …s\src\ordered_dict.jl   174 rehash!(h::OrderedCollections.Ord…
     2         2 …s\cachingoptimizer.jl   547 supports_constraint(m::MathOptInt…
     2         2 …s\cachingoptimizer.jl   558 add_constraint(m::MathOptInterfac…
     2         0 @Base\sort.jl            183 searchsortedfirst
     2         2 @Base\int.jl             530 >>>
     2         0 …ace\src\indextypes.jl    76 hash
     2         0 …s\cachingoptimizer.jl   401 add_variable(m::MathOptInterface.…
     2         0 …tilities\functions.jl  1052 canonical
     2         0 …tilities\functions.jl  1068 canonicalize!
     2         0 …tilities\functions.jl  1114 _sort_and_compress!(x::Vector{Mat…
     2         0 @Base\sort.jl           2447 sort!
     2         0 @Base\sort.jl           2358 sort!(v::Vector{MathOptInterface.…
     2         0 @Base\sort.jl           2449 sort!
     2         0 @Base\sort.jl            831 _sort!(v::Vector{MathOptInterface…
     2         1 …s\bridge_optimizer.jl  1932 add_constraint
     2         2 …s\cachingoptimizer.jl   784 set(m::MathOptInterface.Utilities…
     2         2 @Base\asyncmap.jl        227 (::Base.var"#1176#1177"{Base.var"…
     2         0 @Base\array.jl          2878 filter(f::MathOptInterface.Utilit…
     2         0 @Base\dict.jl            371 setindex!(h::Dict{Symbol, Any}, v…
     2         2 …\compiler\ssair\ir.jl  1605 finish_current_bb!(compact::Core.…
     2         0 @COCOA\src\COCOA.jl     1759 process_in_stages(model::Abstract…
     2         0 …\src\ProgressMeter.jl   285 _updateProgress!(p::ProgressMeter…
     2         0 …\src\ProgressMeter.jl   687 speedstring
     2         0 @Printf\src\Printf.jl    908 computelen
     2         0 @Printf\src\Printf.jl    868 plength
     2         2 @Base\boot.jl            958 Pair
     2         2 @Base\intfuncs.jl        633 ndigits0zpb(x::UInt64, b::Int64)
     2         2 …lities\DoubleDicts.jl    97 MathOptInterface.Utilities.Double…
     2         0 …HS\src\MOI_wrapper.jl  2088 _store_solution(model::HiGHS.Opti…
     2         0 …piler\ssair\legacy.jl    90 replace_code_newstyle!(ci::Core.C…
     2         0 …\compiler\ssair\ir.jl   286 setindex!
     2         0 …\compiler\ssair\ir.jl   275 setindex!
     2         0 …ler\ssair\inlining.jl  1264 process_simple!(todo::Vector{Pair…
     2         0 …\compiler\optimize.jl   351 stmt_effect_flags(𝕃ₒ::Core.Compil…
     2         0 …\compiler\optimize.jl   267 new_expr_effect_flags
     2         2 …ractinterpretation.jl  2692 abstract_eval_statement_expr(inte…
     2         0 …ractinterpretation.jl  2281 abstract_call(interp::Core.Compil…
     2         2 @Base\bitset.jl           21 BitSet
     2         2 …\compiler\ssair\ir.jl   466 _useref_getindex(stmt::Any, op::I…
     2         0 …\compiler\ssair\ir.jl  1499 process_node!(compact::Core.Compi…
     2         0 @Base\abstractarray.jl  3363 map!
     2         0 …\compiler\optimize.jl   815 scan_inconsistency!(inst::Core.Co…
